OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
351919,232868070,10/13/2023 9:00:46 PM,10/11/2023 1:03:00 PM,10/13/2023 8:00:00 PM,Wednesday,4,7,704,6011 S TERMINAL BYWY,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.445985,33.638857,,,,Part I,1,0f231665-ee33-414d-a0cf-cd3dcfe0446b,-84.445985,33.638857
351921,232861195,10/13/2023 9:15:54 PM,10/13/2023 2:00:00 AM,10/13/2023 5:00:00 PM,Thursday,5,3,305,MARTIN AVE SE / JONESBORO RD SE,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.384557,33.717933,South Atlanta,Y,1,Part I,1,babc7ac3-a27d-40d5-9665-255e78d4a08b,-84.384557,33.7179330000001
351920,232861089,10/13/2023 9:16:10 PM,,,Friday,6,2,210,202 LENOX WAY NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Morning Watch,-84.356183,33.833347,Pine Hills,B,7,Part II,,557af666-faa0-4abb-9059-9c732932da1d,-84.356183,33.8333470000001
351924,232861089,10/13/2023 9:16:10 PM,10/1/2023 4:01:00 AM,10/13/2023 7:00:00 PM,Sunday,1,2,210,202 LENOX WAY NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Morning Watch,-84.356183,33.833347,Pine Hills,B,7,Part II,1,21d3cabd-de42-45d9-af21-cacc749ff60d,-84.356183,33.8333470000001
351976,232861089,10/13/2023 9:16:10 PM,10/1/2023 4:01:00 AM,10/13/2023 7:00:00 PM,Sunday,1,2,210,202 LENOX WAY NE,Residence/ Home / Apartment / Condo,210,Extortion/Blackmail,PROPERTY,N,,,Morning Watch,-84.356183,33.833347,Pine Hills,B,7,Part II,1,6ee624e8-99ec-40f5-a7b1-31129bd3ce65,-84.356183,33.8333470000001
351925,232861275,10/13/2023 9:27:00 PM,10/13/2023 8:22:00 PM,10/13/2023 9:28:00 PM,Friday,6,4,401,POOLE PL SW / LEE ST SW,Specialty Store,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.414077,33.739058,West End,T,4,Part I,1,bd784564-c91c-4b2b-b4b7-fb4f03c080f1,-84.414077,33.7390580000001
351923,232861078,10/13/2023 9:34:01 PM,10/13/2023 2:00:00 PM,10/13/2023 9:48:00 PM,Friday,6,2,205,16 MOOREGATE SQ NW,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.408341,33.842795,,C,8,Part II,1,356bcd1e-562c-4625-bdf5-50b1ba2c1906,-84.408341,33.842795
351926,232861370,10/13/2023 9:38:02 PM,10/13/2023 6:30:00 PM,10/13/2023 8:45:00 PM,Friday,6,5,507,360 MARIETTA ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.397432,33.763281,Downtown,M,4,Part I,1,abf8a96d-29d0-4278-a7bc-94ccb1832618,-84.397432,33.7632810000001
351927,232861173,10/13/2023 9:43:23 PM,10/13/2023 7:00:00 PM,10/13/2023 9:30:00 PM,Friday,6,2,211,2277 PEACHTREE RD NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.390367,33.816049,,E,7,Part I,1,8e0cf9a3-0050-48cd-940b-ec5222cdfedd,-84.390367,33.8160490000001
351973,232868058,10/13/2023 10:17:32 PM,10/13/2023 6:48:00 PM,10/13/2023 6:48:00 PM,Friday,6,7,704,6023 S TERMINAL PKWY,Air/ Bus/ Train Terminal,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.44453,33.637998,,,,Part I,1,93314d28-5a1c-40fa-ad7b-0b6fbe918780,-84.44453,33.637998
351928,232861208,10/13/2023 10:24:12 PM,10/13/2023 7:51:00 PM,10/13/2023 10:24:00 PM,Friday,6,4,414,3663 NARRON DR SW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Evening Watch,-84.508168,33.677395,Deerwood,P,11,Part I,1,3fded13c-c182-4ea6-b05b-fb90fbd88598,-84.508168,33.677395
351929,232861080,10/13/2023 10:28:11 PM,10/13/2023 6:30:00 PM,10/13/2023 6:40:00 PM,Friday,6,2,211,2469 PIEDMONT RD NE,Parking/ Drop Lot/ Garage,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.366921,33.82274,Lindbergh/Morosgo,B,6,Part II,1,a8b7d9c5-a60b-4a25-b794-78ef7d7ca307,-84.366921,33.8227400000001
351930,232861080,10/13/2023 10:28:11 PM,10/13/2023 6:30:00 PM,10/13/2023 6:40:00 PM,Friday,6,2,211,2469 PIEDMONT RD NE,Parking/ Drop Lot/ Garage,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.366921,33.82274,Lindbergh/Morosgo,B,6,Part I,1,4b66c4d0-99f1-4fda-9fb4-3f0e79f42bb2,-84.366921,33.8227400000001
351934,232861448,10/13/2023 10:31:48 PM,10/3/2023 7:35:00 AM,10/13/2023 10:12:00 AM,Tuesday,3,6,604,375 HIGHLAND AVE NE,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.376045,33.760934,Old Fourth Ward,M,5,Part II,1,032d47f7-8ffa-4747-b876-4889e1457cba,-84.376045,33.7609340000001
351932,232860956,10/13/2023 10:39:34 PM,10/12/2023 2:30:00 PM,10/13/2023 5:55:00 PM,Thursday,5,5,509,255 COURTLAND ST NE,Hotel/ Motel/ Etc.,11D,Fondling,PERSON,N,,,Day Watch,-84.383143,33.761566,Downtown,M,5,Part II,1,58d0a8d8-2b6a-4dea-b291-140e73b3ae28,-84.383143,33.7615660000001
351942,232861411,10/13/2023 10:49:15 PM,10/13/2023 9:32:00 PM,10/13/2023 9:37:00 PM,Friday,6,3,308,2161 KIPLING CIR SE,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,N,,,Evening Watch,-84.355223,33.696503,Thomasville Heights,Z,1,Part I,2,9d243753-1aac-40bd-8260-2df48c2bdb88,-84.355223,33.6965030000001
351951,232861105,10/13/2023 10:50:00 PM,10/13/2023 6:53:00 PM,10/13/2023 6:53:00 PM,Friday,6,2,208,3279 ROSWELL RD NE,Restaurant,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.379833,33.844689,Buckhead Forest,B,7,Part I,,86388181-05e9-4968-84c7-75994216a903,-84.379833,33.8446890000001
351931,232861326,10/13/2023 11:00:00 PM,6/1/2023 11:00:00 PM,10/13/2023 11:01:00 PM,Thursday,5,5,502,268 WESTMINSTER DR NE,Rental Storage Facility,220,Burglary/Breaking & Entering,PROPERTY,N,,,Evening Watch,-84.371005,33.793922,Midtown,E,6,Part I,1,68fc1624-46b9-4d85-b5c8-a25d06248062,-84.371005,33.7939220000001
351937,232861321,10/13/2023 11:06:17 PM,10/13/2023 8:53:00 PM,10/13/2023 11:08:00 PM,Friday,6,1,104,80 WHITEHOUSE DR SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.419609,33.752623,Ashview Heights,T,4,Part I,1,b8743fed-7a1b-4fa5-86dc-4fe6ac849103,-84.419609,33.752623
351933,232861295,10/13/2023 11:06:55 PM,10/13/2023 8:00:00 PM,10/13/2023 8:45:00 PM,Friday,6,5,501,530 14TH ST NW,Commercial/ Office Building,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.404548,33.786089,Home Park,E,3,Part I,3,48e9e1bc-8039-4b1c-a955-fc5a09a15181,-84.404548,33.7860890000001
351938,232861500,10/13/2023 11:12:45 PM,10/13/2023 10:10:00 PM,10/13/2023 11:35:00 PM,Friday,6,4,402,1245 DONNELLY AVE SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.428393,33.734374,West End,T,4,Part II,1,9e01302a-1fdb-4719-a0ea-7a13d5dba3d5,-84.428393,33.7343740000001
351939,232861387,10/13/2023 11:17:47 PM,10/13/2023 9:26:00 PM,,Friday,6,3,307,1955 COMPTON DR SE,Park/ Playground,35A,Drug/Narcotic Violations,SOCIETY,Y,,,Evening Watch,-84.385574,33.699937,Lakewood Heights,Y,1,Part II,,d87ca694-9d90-427e-8f1d-c097ace25100,-84.385574,33.699937
351940,232861387,10/13/2023 11:17:47 PM,10/13/2023 9:26:00 PM,,Friday,6,3,307,1955 COMPTON DR SE,Park/ Playground,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.385574,33.699937,Lakewood Heights,Y,1,Part I,1,6f59faff-f346-447a-8941-5320ad389bbb,-84.385574,33.699937
351944,232861355,10/13/2023 11:19:04 PM,10/13/2023 12:30:00 PM,10/13/2023 9:40:00 PM,Friday,6,3,303,GLENN ST SW / CENTRAL AVE SW,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.393456,33.738051,Mechanicsville,V,4,Part II,2,b837577e-4c7b-412c-b659-8b2d6db311a5,-84.393456,33.738051
351943,232861254,10/13/2023 11:31:01 PM,9/22/2023 4:00:00 AM,9/23/2023 3:50:00 AM,Friday,6,2,207,430 BISHOP ST NW,Rental Storage Facility,23H,All Other Larceny,PROPERTY,N,,,Morning Watch,-84.401757,33.792792,Loring Heights,E,8,Part I,1,08adfd7f-2ddd-4c1e-a27f-c571e4a98891,-84.401757,33.7927920000001
351977,232861470,10/13/2023 11:36:07 PM,8/22/2023 10:07:00 PM,10/14/2023 12:00:00 AM,Tuesday,3,4,414,3258 LANDINGS NORTH DR SW,Residence/ Home / Apartment / Condo,26E,Wire Fraud,PROPERTY,N,,,Evening Watch,-84.521273,33.666122,Ben Hill,P,11,Part II,1,f4740463-4b49-4906-87a3-1444a347b4bc,-84.521273,33.666122
351935,232861435,10/13/2023 11:40:39 PM,10/13/2023 4:00:00 PM,10/13/2023 9:42:00 PM,Friday,6,5,509,396 PIEDMONT AVE NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.382598,33.764905,Downtown,M,2,Part II,1,566355a3-f35d-4368-a1b2-38cc0d05c0c2,-84.382598,33.7649050000001
351945,232861353,10/13/2023 11:53:51 PM,10/13/2023 9:12:00 PM,10/13/2023 11:58:00 PM,Friday,6,6,612,1205 METROPOLITAN AVE SE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.348045,33.741468,East Atlanta,W,5,Part I,1,dfaf581e-f94b-4c22-9322-7591211ccb0c,-84.348045,33.7414680000001
351936,232861635,10/14/2023 12:06:13 AM,10/13/2023 11:23:00 PM,10/13/2023 11:26:00 PM,Friday,6,3,307,1683 LAKEWOOD AVE SE,Service/ Gas Station,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.380351,33.708305,Lakewood Heights,Y,1,Part I,,ce32f5fc-c7cd-41ce-a674-16f2a11a5051,-84.380351,33.7083050000001
351941,232861647,10/14/2023 12:07:48 AM,10/13/2023 11:40:00 PM,10/14/2023 12:00:00 AM,Friday,6,2,211,PIEDMONT RD NE / SIDNEY MARCUS BLVD NE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.367147,33.825758,Lindbergh/Morosgo,B,6,Part II,,b7e7d7cc-a6c9-4b75-ae97-e70a4f3e3c0c,-84.367147,33.8257580000001
351947,232861734,10/14/2023 12:51:16 AM,10/14/2023 12:40:00 AM,10/14/2023 12:55:00 AM,Friday,6,3,313,3843 JONESBORO RD SE,Convenience Store,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.366346,33.649352,South River Gardens,Z,12,Part II,,284afd7f-4bee-4b09-9772-69ff0f8731b6,-84.366346,33.6493520000001
351949,232861587,10/14/2023 12:53:29 AM,10/13/2023 5:21:00 PM,10/13/2023 11:08:00 PM,Friday,6,5,509,207 PEACHTREE CENTER AVE NE,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.385539,33.760199,Downtown,M,5,Part I,1,a9116251-b315-485c-8219-874d23c85927,-84.3855389999999,33.7601990000001
351950,232861494,10/14/2023 12:55:31 AM,10/13/2023 10:17:00 PM,10/13/2023 10:30:00 PM,Friday,6,3,303,307 RICHARDSON ST SW,Convenience Store,23E,Theft From Coin-Operated Machine or Device,PROPERTY,N,,,Evening Watch,-84.397863,33.740868,Mechanicsville,V,4,Part I,1,b3521546-47c4-4f62-9fb0-afa0c45f8acf,-84.397863,33.740868
351952,232861689,10/14/2023 1:07:49 AM,10/14/2023 12:20:00 AM,10/14/2023 1:49:00 AM,Friday,6,4,405,2860 MARTIN LUTHER KING JR DR SW,Other/Unknown,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.481381,33.753997,Harland Terrace,I,10,Part II,3,85f6cec6-40d0-439c-9643-197d7ad2e087,-84.4813809999999,33.753997
351953,232861464,10/14/2023 1:09:41 AM,10/13/2023 3:26:00 AM,10/13/2023 3:46:00 AM,Thursday,5,2,212,1155 LAVISTA RD NE,Residence/ Home / Apartment / Condo,13C,Intimidation,PERSON,N,,,Morning Watch,-84.350833,33.818028,Lindridge/Martin Manor,F,6,Part II,1,44e33fd0-57a1-45a2-9e28-8c15a9945a3f,-84.350833,33.818028
351946,232861162,10/14/2023 1:22:59 AM,10/13/2023 7:31:00 PM,10/13/2023 8:10:00 PM,Friday,6,1,104,139 LAWTON ST SW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.423366,33.750875,Ashview Heights,T,4,Part I,1,1074662d-8f15-42eb-8c23-b760b5de109e,-84.423366,33.7508750000001
351948,232861620,10/14/2023 1:26:24 AM,10/13/2023 11:21:00 PM,10/13/2023 11:35:00 PM,Friday,6,4,401,850 OAK ST SW,Shopping Mall,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.416709,33.740528,West End,T,4,Part I,1,f1de46a2-5321-4725-a6b9-e0e0d7887ec5,-84.416709,33.740528
351954,232861772,10/14/2023 1:53:58 AM,10/13/2023 11:00:00 PM,10/14/2023 1:06:00 AM,Friday,6,2,204,1735 DEFOOR PL NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.421554,33.802245,Underwood Hills,D,9,Part I,1,5c378060-9383-46c4-a6fd-e6d119a65a65,-84.421554,33.802245
351956,232861798,10/14/2023 2:06:10 AM,10/14/2023 1:24:00 AM,10/14/2023 1:44:00 AM,Friday,6,6,611,2201 GLENWOOD AVE SE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.315211,33.740079,East Lake,O,5,Part I,1,ffa20a9c-9707-4f99-b8dc-666e62b6a55a,-84.315211,33.740079
351957,232861524,10/14/2023 2:11:54 AM,10/12/2023 9:30:00 PM,10/13/2023 3:00:00 PM,Thursday,5,5,504,400 W PEACHTREE ST NW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.387606,33.766245,Downtown,M,2,Part I,,5400e758-413a-4fca-8170-b95aca8575a1,-84.3876059999999,33.766245
351955,232861755,10/14/2023 2:13:29 AM,10/14/2023 12:52:00 AM,10/14/2023 2:13:00 AM,Friday,6,5,503,970 SPRING ST NW,Service/ Gas Station,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.389513,33.781246,Midtown,E,2,Part I,2,96f075fe-ef5d-4ceb-b81c-5f7b92228b11,-84.389513,33.7812460000001
351959,232861522,10/14/2023 2:33:38 AM,10/10/2023 2:50:00 PM,10/10/2023 2:51:00 PM,Tuesday,3,2,201,2275 MARIETTA BLVD NW,Grocery/ Supermarket,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.450344,33.819782,,C,9,Part I,,6970144e-5794-47d6-870b-70226c236a3c,-84.450344,33.819782
351958,232861659,10/14/2023 2:49:09 AM,10/13/2023 11:45:00 PM,10/14/2023 3:00:00 AM,Friday,6,6,602,725 PONCE DE LEON AVE NE,Grocery/ Supermarket,13A,Aggravated Assault,PERSON,N,,,Evening Watch,-84.363316,33.773677,Poncey-Highland,N,2,Part I,1,b87b8519-7c75-493d-8fbf-0fba45083580,-84.3633159999999,33.7736770000001
351962,232861851,10/14/2023 4:21:20 AM,10/14/2023 1:48:00 AM,10/14/2023 4:21:00 AM,Friday,6,6,606,1079 SEABOARD AVE NE,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Evening Watch,-84.351528,33.757248,Reynoldstown,N,5,Part I,1,aed83090-6848-4ad2-98bd-f0e503956b1b,-84.351528,33.7572480000001
351960,232862029,10/14/2023 4:37:31 AM,10/14/2023 3:41:00 AM,10/14/2023 4:30:00 AM,Friday,6,2,206,79 W PACES FERRY RD NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.382242,33.840553,South Tuxedo Park,B,8,Part I,2,221abf49-92aa-4f96-bc9f-8a6ec7c588f9,-84.382242,33.8405530000001
351961,232870003,10/14/2023 5:06:02 AM,10/14/2023 4:01:00 AM,10/14/2023 4:35:00 AM,Saturday,7,3,305,1570 LAKEWOOD AVE SE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Morning Watch,-84.380131,33.711596,Lakewood Heights,Y,1,Part II,,0bbe3f54-ff3c-4265-b360-23d47401a1e8,-84.3801309999999,33.711596
351965,232861905,10/14/2023 5:27:38 AM,10/14/2023 2:00:00 AM,10/14/2023 3:15:00 AM,Friday,6,3,306,1039 REGENT ST SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,https://www.atlantapd.org/Home/Components/News/News/4843/,,Evening Watch,-84.4226,33.700825,Sylvan Hills,X,12,Part I,1,fc4b99a9-7ec0-4752-a659-4e0a64f24cf3,-84.4226,33.7008250000001
351963,232862036,10/14/2023 5:28:11 AM,10/14/2023 3:40:00 AM,10/14/2023 4:00:00 AM,Friday,6,5,501,1011 NORTHSIDE DR NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.407108,33.783239,Home Park,E,3,Part II,1,d1650e8a-3cd7-4411-9ada-e4982e74b5db,-84.4071079999999,33.783239
351968,232870105,10/14/2023 5:30:09 AM,10/14/2023 4:40:00 AM,10/14/2023 4:54:00 AM,Saturday,7,1,105,34 JOSEPH E LOWERY BLVD NW,Commercial/ Office Building,11A,Rape,PERSON,N,,,Morning Watch,-84.41781,33.75571,Washington Park,K,3,Part II,1,dc051749-634d-4f6c-a084-33c2d9b1bc93,-84.41781,33.7557100000001
351987,232870105,10/14/2023 5:30:09 AM,10/14/2023 3:20:00 AM,10/14/2023 4:54:00 AM,Friday,6,1,105,34 JOSEPH E LOWERY BLVD NW,Commercial/ Office Building,13A,Aggravated Assault,PERSON,N,,,Morning Watch,-84.41781,33.75571,Washington Park,K,3,Part I,1,eaa2446b-3ec2-465c-8b06-49bddfe02b91,-84.41781,33.7557100000001
351964,232870117,10/14/2023 5:45:45 AM,10/14/2023 2:00:00 AM,10/14/2023 5:45:00 AM,Friday,6,2,207,298 DEERING RD NW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Evening Watch,-84.397626,33.796039,Loring Heights,E,8,Part I,1,acde902f-e894-4c54-a908-e36d55e0c28c,-84.3976259999999,33.7960390000001
351969,232860332,10/14/2023 6:01:09 AM,10/13/2023 6:00:00 AM,10/13/2023 8:28:00 AM,Friday,6,2,204,2167 BOLTON DR NW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.44103,33.815771,Bolton,D,9,Part II,1,52cb382c-2092-4cfe-9a74-405a072366eb,-84.44103,33.815771
351966,232870204,10/14/2023 6:11:43 AM,10/9/2023 11:00:00 AM,10/14/2023 5:30:00 AM,Monday,2,1,104,1105 FOUNTAIN DR SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.423816,33.751794,Ashview Heights,T,4,Part I,1,28d07b17-cb1b-4080-a79d-f4a901bada8b,-84.423816,33.7517940000001
351967,232870191,10/14/2023 6:14:51 AM,10/13/2023 11:45:00 AM,10/14/2023 5:45:00 AM,Friday,6,6,604,TANNER ST SE / WILLIAM H BORDERS DR SE,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.375535,33.753642,Sweet Auburn,M,5,Part I,1,c87fe5c2-99ef-4133-be7a-21e0d0a0cd45,-84.375535,33.7536420000001
351971,232870165,10/14/2023 6:31:57 AM,10/14/2023 3:45:00 AM,10/14/2023 5:30:00 AM,Friday,6,6,601,841 N HIGHLAND AVE NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.352449,33.777325,Virginia Highland,F,6,Part I,1,b53b3870-7e78-46c4-9698-af4e3bcec83c,-84.352449,33.7773250000001
351972,232870199,10/14/2023 6:32:29 AM,10/14/2023 5:44:00 AM,10/14/2023 5:58:00 AM,Saturday,7,5,501,1055 HOWELL MILL RD NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.41125,33.783184,Home Park,E,3,Part I,1,dc02d941-9188-421a-9c64-b22292143049,-84.4112499999999,33.7831840000001
351970,232841290,10/14/2023 7:05:13 AM,10/11/2023 8:04:00 PM,10/11/2023 8:30:00 PM,Wednesday,4,5,501,1371 MARKET ST NW,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.394658,33.792096,Atlantic Station,E,3,Part I,,3f0aea56-c4eb-496b-8698-4affd282efa6,-84.3946579999999,33.7920960000001
351978,232870304,10/14/2023 7:40:11 AM,10/14/2023 6:53:00 AM,10/14/2023 7:44:00 AM,Saturday,7,4,410,2400 CAMPBELLTON RD SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.465643,33.703613,Campbellton Road,R,11,Part II,1,1f89626a-7d17-4b31-8bf1-f3aa1cc2a8a9,-84.4656429999999,33.7036130000001
352102,232870320,10/14/2023 7:53:15 AM,10/14/2023 7:07:00 AM,10/14/2023 7:45:00 AM,Saturday,7,4,414,3700 PRINCETON LAKES PKWY SW,Hotel/ Motel/ Etc.,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.509493,33.659593,Princeton Lakes,P,11,Part I,2,53dd76e9-4891-4b9e-84a9-a8354449d0cb,-84.509493,33.659593
351979,232870158,10/14/2023 8:02:30 AM,10/14/2023 12:00:00 AM,10/14/2023 5:30:00 AM,Friday,6,6,613,1529 MONROE DR NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.368215,33.796376,Morningside/Lenox Park,F,6,Part I,2,41f10d58-2077-408a-9002-d73f8059de90,-84.368215,33.7963760000001
351980,232870366,10/14/2023 8:11:23 AM,10/14/2023 7:50:00 AM,10/14/2023 8:11:00 AM,Saturday,7,5,510,90 COURTLAND ST NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.384139,33.755823,Downtown,M,5,Part I,1,1541f61f-74bd-40d9-bd63-25cf453c5fd6,-84.3841389999999,33.7558230000001
351974,232870295,10/14/2023 8:30:43 AM,10/14/2023 6:50:00 AM,10/14/2023 7:57:00 AM,Saturday,7,5,506,839 FOX ST NW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.414878,33.772385,English Avenue,L,3,Part II,1,1deda45c-c3d7-4dd3-9d5a-51a4dca198a2,-84.414878,33.772385
351981,232870360,10/14/2023 8:42:50 AM,10/14/2023 7:45:00 AM,10/14/2023 7:50:00 AM,Saturday,7,4,401,1355 RALPH DAVID ABERNATHY BLVD SW,Convenience Store,13C,Intimidation,PERSON,N,,,Morning Watch,-84.432039,33.739304,West End,T,4,Part II,1,9ac4078e-ff7e-4fe8-bcc8-456875ee4a8f,-84.432039,33.7393040000001
351983,232861879,10/14/2023 9:34:47 AM,10/14/2023 1:07:00 AM,10/14/2023 2:00:00 AM,Friday,6,2,207,763 TRABERT AVE NW,Commercial/ Office Building,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.413392,33.794863,Berkeley Park,D,9,Part I,1,e341c63f-d3da-476d-8eb5-6f9c42bbe61d,-84.413392,33.7948630000001
351988,232870327,10/14/2023 10:14:57 AM,10/14/2023 6:30:00 AM,10/14/2023 10:00:00 AM,Saturday,7,2,209,3771 ROSWELL RD NE,Restaurant,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.381491,33.857588,North Buckhead,B,7,Part I,1,849b4d1b-4895-4742-9552-75c62532c466,-84.381491,33.8575880000001
352171,232870327,10/14/2023 10:14:57 AM,10/14/2023 6:30:00 AM,10/14/2023 10:00:00 AM,Saturday,7,2,209,3771 ROSWELL RD NE,Restaurant,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.381491,33.857588,North Buckhead,B,7,Part II,1,256d6e1e-0f52-4615-9d4f-293184eae001,-84.381491,33.8575880000001
351986,232870290,10/14/2023 10:35:55 AM,10/14/2023 6:33:00 AM,10/14/2023 10:40:00 AM,Saturday,7,6,611,2300 GLENWOOD AVE SE,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.312008,33.740152,The Villages at East Lake,O,5,Part II,1,f8751f1d-f55f-4508-9e7a-f0cc6a689c81,-84.3120079999999,33.7401520000001
351985,232875004,10/14/2023 10:42:10 AM,10/10/2023 7:01:00 PM,10/13/2023 4:20:00 PM,Tuesday,3,5,510,80 JESSE HILL JR DR SE,Drug Store/ Doctor's Office/ Hospital,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.3831,33.75167,Downtown,M,5,Part II,1,98328202-caaa-4468-b863-3c30ac12fe68,-84.3831,33.75167
351995,232870502,10/14/2023 11:42:20 AM,10/13/2023 10:45:00 PM,10/14/2023 10:00:00 AM,Friday,6,5,508,300 TED TURNER DR NW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.389616,33.762622,Downtown,M,2,Part I,1,781f81f1-005b-451f-a24e-542b3a038e4d,-84.389616,33.7626220000001
351996,232870502,10/14/2023 11:42:20 AM,10/13/2023 10:45:00 PM,10/14/2023 10:00:00 AM,Friday,6,5,508,300 TED TURNER DR NW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.389616,33.762622,Downtown,M,2,Part II,1,b9b09822-d9e7-4659-a2f5-13c9a6277680,-84.389616,33.7626220000001
